District,City,Town,EnergyCertificate,Floor,Parking,ConstructionYear,TotalArea,Garage,TotalRooms,NumberOfBedrooms,LivingArea,NumberOfBathrooms,Price
7,150,425,1,5.0,0.0,1997.7521777596298,90.0,1.1860649819494584,2.0,2.309241877256318,90.0,1.0,210000.0
7,150,425,1,0.0,0.0,1997.7521777596298,120.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,230000.0
7,152,427,6,5.0,1.0,2015.0,178.0,1.1860649819494584,4.0,2.309241877256318,155.0,3.0,197500.0
7,149,429,8,0.0,0.0,2000.0,93.0,1.1860649819494584,3.0,2.309241877256318,93.0,2.0,125000.0
7,150,425,1,3.0,0.0,1997.7521777596298,110.0,1.1860649819494584,3.0,2.309241877256318,109.0,2.0,230000.0
7,150,425,1,2.0,0.0,1997.7521777596298,110.0,1.1860649819494584,3.0,2.309241877256318,109.0,2.0,230000.0
7,156,436,6,2.0,0.0,1992.0,278.0,1.1860649819494584,2.0,2.309241877256318,55.0,1.0,77900.0
7,150,425,1,5.0,0.0,1997.7521777596298,123.0,1.1860649819494584,3.0,2.309241877256318,120.0,2.0,230000.0
7,148,423,2,0.0,0.0,2000.0,83.0,1.1860649819494584,3.0,2.309241877256318,83.0,2.0,140000.0
7,139,411,2,0.0,0.0,1965.0,83.0,1.1860649819494584,2.0,2.309241877256318,83.0,1.0,130000.0
7,150,425,1,2.0,0.0,1997.7521777596298,120.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,230000.0
7,150,434,6,1.0,1.0,1999.0,123.0,1.1860649819494584,3.0,2.309241877256318,123.0,2.0,150000.0
7,150,425,1,1.0,0.0,1997.7521777596298,110.0,1.1860649819494584,3.0,2.309241877256318,110.0,2.0,230000.0
7,150,425,1,1.0,0.0,1997.7521777596298,120.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,230000.0
1,10,458,0,3.0,1.0,2023.0,52.0,1.1860649819494584,1.0,2.309241877256318,52.0,1.0,244999.0
1,138,462,1,4.0,2.0,1997.7521777596298,127.0,1.1860649819494584,3.0,2.309241877256318,127.0,4.0,930000.0
1,138,462,1,1.0,3.0,1997.7521777596298,177.0,1.1860649819494584,4.0,2.309241877256318,177.0,5.0,795000.0
1,138,489,1,1.0,1.0,1997.7521777596298,87.0,1.1860649819494584,2.0,2.309241877256318,87.0,3.0,210000.0
1,138,462,1,4.0,2.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,670000.0
1,138,462,1,4.0,2.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,670000.0
1,138,469,2,5.0,1.0,2000.0,95.0,1.1860649819494584,2.0,2.309241877256318,68.0,1.0,150000.0
1,138,462,1,4.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,365000.0
17,167,504,2,2.0,1.0,1992.0,74.0,1.1860649819494584,2.0,2.309241877256318,72.0,2.0,161500.0
14,117,90,3,5.0,1.0,2008.0,115.0,1.1860649819494584,2.0,2.309241877256318,114.0,2.0,160000.0
17,177,524,1,1.0,1.0,2023.0,95.0,1.1860649819494584,2.0,2.309241877256318,95.0,2.0,180000.0
10,75,6,4,4.0,2.0,1997.7521777596298,151.0,1.1860649819494584,3.0,2.309241877256318,122.0,2.0,487000.0
10,174,536,3,11.0,0.0,1977.0,43.0,1.1860649819494584,1.0,2.309241877256318,53.0,1.0,179900.0
10,71,528,4,0.0,1.0,1997.7521777596298,361.0,1.1860649819494584,2.0,2.309241877256318,77.0,1.0,350000.0
10,71,528,4,0.0,1.0,1997.7521777596298,361.0,1.1860649819494584,2.0,2.309241877256318,77.0,1.0,420000.0
10,75,547,3,5.0,1.0,2010.0,109.0,1.1860649819494584,3.0,2.309241877256318,109.0,2.0,287500.0
10,75,199,2,1.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,203000.0
10,75,199,2,2.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,185000.0
10,174,525,0,5.0,1.0,1997.7521777596298,123.0,1.1860649819494584,3.0,2.309241877256318,111.0,2.0,590000.0
10,174,525,5,5.0,1.0,1997.7521777596298,81.0,1.1860649819494584,1.0,2.309241877256318,73.0,1.0,370000.0
17,167,505,4,0.0,1.0,2023.0,98.0,1.1860649819494584,2.0,2.309241877256318,91.0,2.0,367500.0
10,182,538,3,1.0,0.0,2009.0,132.0,1.1860649819494584,5.0,2.309241877256318,276.0,3.0,650000.0
10,179,531,4,3.0,2.0,1997.7521777596298,280.0,1.1860649819494584,4.0,2.309241877256318,250.0,3.0,890000.0
10,75,199,2,2.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,203000.0
10,168,560,3,1.0,0.0,1997.0,127.0,1.1860649819494584,3.0,2.309241877256318,127.0,1.0,179000.0
10,179,531,2,2.0,0.0,2002.0,119.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,234800.0
10,174,525,5,5.0,1.0,1997.7521777596298,88.0,1.1860649819494584,2.0,2.309241877256318,79.0,2.0,470000.0
10,174,525,0,1.0,1.0,1997.7521777596298,100.0,1.1860649819494584,2.0,2.309241877256318,90.0,2.0,500000.0
10,174,525,0,1.0,1.0,1997.7521777596298,123.0,1.1860649819494584,3.0,2.309241877256318,111.0,2.0,550000.0
10,174,516,2,2.0,0.0,1967.0,83.0,1.1860649819494584,2.0,2.309241877256318,83.0,1.0,180000.0
10,75,199,3,0.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,203000.0
10,75,199,3,0.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,195000.0
10,75,199,7,5.0,0.0,1997.7521777596298,75.0,1.1860649819494584,1.0,2.309241877256318,57.0,1.0,260000.0
10,174,525,0,5.0,1.0,1997.7521777596298,125.0,1.1860649819494584,2.0,2.309241877256318,113.0,2.0,525000.0
10,174,526,2,5.0,0.0,1953.0,73.0,1.1860649819494584,2.0,2.309241877256318,70.0,1.0,179500.0
10,75,199,3,5.0,0.0,1988.0,89.0,1.1860649819494584,3.0,2.309241877256318,88.0,2.0,195000.0
10,75,199,2,5.0,0.0,1988.0,89.0,1.1860649819494584,3.0,2.309241877256318,88.0,2.0,195000.0
10,75,199,3,1.0,0.0,1988.0,95.0,1.1860649819494584,4.0,2.309241877256318,94.0,2.0,203000.0
10,174,525,0,2.0,1.0,1997.7521777596298,88.0,1.1860649819494584,1.0,2.309241877256318,79.0,1.0,390000.0
10,71,514,3,0.0,1.0,2001.0,95.0,1.1860649819494584,2.0,2.309241877256318,76.0,2.0,255000.0
10,75,199,7,0.0,0.0,1997.7521777596298,70.0,1.1860649819494584,2.0,2.309241877256318,68.0,1.0,260000.0
10,75,199,7,1.0,0.0,1997.7521777596298,70.0,1.1860649819494584,2.0,2.309241877256318,68.0,1.0,260000.0
10,71,514,4,4.0,2.0,1997.7521777596298,122.0,1.1860649819494584,3.0,2.309241877256318,102.0,3.0,550000.0
10,71,514,4,1.0,2.0,1997.7521777596298,151.0,1.1860649819494584,3.0,2.309241877256318,127.0,4.0,605000.0
10,71,514,4,0.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,96.0,3.0,467000.0
10,71,514,4,3.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,97.0,2.0,469000.0
10,181,533,2,11.0,0.0,1975.0,79.0,1.1860649819494584,3.0,2.309241877256318,72.0,2.0,169000.0
10,174,516,6,2.0,0.0,1979.0,76.0,1.1860649819494584,2.0,2.309241877256318,76.0,1.8961387800783436,149000.0
10,178,534,6,0.0,0.0,1983.0,68.0,1.1860649819494584,2.0,2.309241877256318,62.0,1.0,157500.0
10,75,199,3,3.0,0.0,2007.0,111.0,1.1860649819494584,2.0,2.309241877256318,110.0,2.0,210000.0
10,75,199,7,0.0,0.0,1997.7521777596298,67.0,1.1860649819494584,2.0,2.309241877256318,65.0,1.0,267000.0
10,174,526,3,0.0,0.0,1979.0,87.0,1.1860649819494584,2.0,2.309241877256318,86.0,1.0,245000.0
10,71,514,4,1.0,2.0,1997.7521777596298,124.0,1.1860649819494584,3.0,2.309241877256318,104.0,3.0,515000.0
10,71,514,4,0.0,2.0,1997.7521777596298,124.0,1.1860649819494584,3.0,2.309241877256318,104.0,3.0,530000.0
10,71,514,4,2.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,96.0,3.0,478000.0
10,71,514,4,12.0,2.0,1997.7521777596298,131.0,1.1860649819494584,3.0,2.309241877256318,103.0,3.0,589000.0
10,174,525,0,0.0,1.0,1997.7521777596298,96.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,540000.0
10,75,199,3,1.0,0.0,1961.0,102.0,1.1860649819494584,3.0,2.309241877256318,86.0,2.0,160000.0
10,174,525,3,0.0,0.0,1970.0,139.0,1.1860649819494584,3.0,2.309241877256318,101.0,3.0,330000.0
10,168,506,8,2.0,0.0,2000.0,49.0,1.1860649819494584,1.0,2.309241877256318,98.0,1.0,210000.0
10,71,514,4,5.0,1.0,1997.7521777596298,110.0,1.1860649819494584,2.0,2.309241877256318,92.0,2.0,378000.0
10,71,514,4,0.0,2.0,1997.7521777596298,123.0,1.1860649819494584,3.0,2.309241877256318,103.0,3.0,505000.0
10,71,514,4,1.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,96.0,3.0,457000.0
10,71,514,4,3.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,96.0,3.0,489000.0
10,71,514,4,3.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,97.0,2.0,448000.0
10,71,514,4,12.0,2.0,1997.7521777596298,131.0,1.1860649819494584,3.0,2.309241877256318,103.0,3.0,551000.0
10,174,526,2,4.0,1.0,2000.0,84.0,1.1860649819494584,2.0,2.309241877256318,78.0,1.0,280000.0
10,173,559,2,1.0,0.0,2003.0,100.0,1.1860649819494584,2.0,2.309241877256318,90.0,1.0,174900.0
10,173,515,3,0.0,0.0,2022.0,47.0,1.1860649819494584,2.0,2.309241877256318,42.0,1.0,295000.0
10,174,525,0,1.0,1.0,1997.7521777596298,125.0,1.1860649819494584,2.0,2.309241877256318,113.0,2.0,505000.0
10,174,525,0,0.0,1.0,1997.7521777596298,92.0,1.1860649819494584,1.0,2.309241877256318,83.0,1.0,395000.0
10,174,525,0,2.0,1.0,1997.7521777596298,79.0,1.1860649819494584,1.0,2.309241877256318,71.0,1.0,390000.0
10,174,525,3,2.0,0.0,1989.0,103.0,1.1860649819494584,2.0,2.309241877256318,78.0,1.0,275000.0
10,71,187,3,1.0,0.0,1983.0,68.0,1.1860649819494584,2.0,2.309241877256318,68.0,1.0,162500.0
10,71,528,2,0.0,0.0,1988.0,80.0,1.1860649819494584,2.0,2.309241877256318,8.0,2.0,192000.0
10,178,534,2,0.0,0.0,1997.0,78.0,1.1860649819494584,2.0,2.309241877256318,70.0,1.0,195000.0
10,174,516,2,2.0,1.0,2002.0,102.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,265000.0
10,71,514,4,2.0,2.0,1997.7521777596298,117.0,1.1860649819494584,3.0,2.309241877256318,97.0,2.0,469000.0
10,181,533,2,0.0,0.0,1971.0,83.0,1.1860649819494584,3.0,2.309241877256318,67.0,1.0,147700.0
10,173,515,7,1.0,0.0,2022.0,42.0,1.1860649819494584,1.0,2.309241877256318,38.0,1.0,235000.0
10,174,516,2,11.0,0.0,1970.0,74.0,1.1860649819494584,3.0,2.309241877256318,73.0,2.0,170000.0
10,181,544,2,0.0,0.0,2001.0,100.0,1.1860649819494584,2.0,2.309241877256318,83.0,1.0,150000.0
10,180,532,9,1.0,1.0,2012.0,174.0,1.1860649819494584,3.0,2.309241877256318,173.0,2.0,280000.0
10,180,537,3,5.0,0.0,2003.0,101.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,294000.0
10,71,514,3,5.0,0.0,1978.0,73.0,1.1860649819494584,2.0,2.309241877256318,100.76090363724802,1.0,178000.0
10,174,545,8,0.0,0.0,2000.0,74.0,1.1860649819494584,2.0,2.309241877256318,100.76090363724802,1.0,152000.0
10,178,541,2,5.0,0.0,2022.0,109.0,1.1860649819494584,2.0,2.309241877256318,60.0,1.0,200000.0
10,178,541,2,5.0,0.0,1963.0,50.0,1.1860649819494584,1.0,2.309241877256318,50.0,1.0,100000.0
2,55,143,2,2.0,2.0,2003.0,249.0,1.1860649819494584,3.0,2.309241877256318,164.0,3.0,330000.0
2,15,120,3,1.0,2.0,2007.0,172.0,1.1860649819494584,3.0,2.309241877256318,172.0,3.0,695000.0
1,138,287,2,0.0,2.0,2000.0,104.0,1.1860649819494584,2.0,2.309241877256318,104.0,2.0,179900.0
1,10,457,1,10.0,1.0,1997.7521777596298,78.0,1.1860649819494584,2.0,2.309241877256318,78.0,2.0,368835.0
10,174,536,2,2.0,0.0,1994.0,83.0,1.1860649819494584,2.0,2.309241877256318,60.0,1.0,220000.0
10,174,516,6,2.0,0.0,1999.0,109.0,1.1860649819494584,4.0,2.309241877256318,103.0,2.0,249900.0
10,183,539,3,1.0,1.0,2003.0,427.0,1.1860649819494584,3.0,2.309241877256318,92.0,2.0,264000.0
2,55,139,2,2.0,0.0,1977.0,61.0,1.1860649819494584,2.0,2.309241877256318,61.0,1.0,185000.0
2,41,74,1,1.0,2.0,1997.7521777596298,1120.0,1.1860649819494584,2.0,2.309241877256318,94.0,2.0,573000.0
2,58,129,2,1.0,1.0,2003.0,74.0,1.1860649819494584,1.0,2.309241877256318,74.0,1.0,217500.0
2,15,47,6,5.0,1.0,2005.0,104.0,1.1860649819494584,2.0,2.309241877256318,84.0,1.0,211000.0
1,10,458,0,4.0,1.0,1997.7521777596298,57.0,1.1860649819494584,1.0,2.309241877256318,52.0,1.8961387800783436,246000.0
1,10,458,0,7.0,1.0,1997.7521777596298,116.0,1.1860649819494584,2.0,2.309241877256318,96.0,1.8961387800783436,395000.0
1,20,270,3,0.0,0.0,1982.0,92.0,1.1860649819494584,2.0,2.309241877256318,92.0,1.0,170000.0
1,158,441,2,1.0,1.0,1998.0,82.0,1.1860649819494584,2.0,2.309241877256318,82.0,1.0,190000.0
1,127,371,4,0.0,1.0,1997.7521777596298,116.0,1.1860649819494584,3.0,2.309241877256318,105.0,3.0,240000.0
10,75,6,3,5.0,0.0,1978.0,69.0,1.1860649819494584,2.0,2.309241877256318,67.0,1.0,113500.0
10,168,546,2,5.0,0.0,2003.0,89.0,1.1860649819494584,2.0,2.309241877256318,82.0,1.0,199900.0
2,21,142,2,11.0,0.0,1980.0,72.0,1.1860649819494584,3.0,2.309241877256318,59.0,2.0,219000.0
2,15,89,2,0.0,0.0,1988.0,160.0,1.1860649819494584,3.0,2.309241877256318,76.0,2.0,150000.0
2,21,132,3,4.0,1.0,1994.0,138.0,1.1860649819494584,4.0,2.309241877256318,123.0,2.0,449000.0
2,21,90,2,1.0,0.0,1989.0,120.0,1.1860649819494584,2.68557624083522,2.309241877256318,43.0,1.0,135000.0
2,53,97,2,1.0,0.0,1995.0,79.0,1.1860649819494584,2.0,2.309241877256318,79.0,1.0,120000.0
2,55,143,3,0.0,2.0,2006.0,102.0,1.1860649819494584,2.0,2.309241877256318,95.0,1.0,260000.0
1,162,481,3,0.0,1.0,2005.0,105.0,1.1860649819494584,2.0,2.309241877256318,84.0,1.0,170000.0
2,21,96,3,4.0,0.0,1954.0,77.0,1.1860649819494584,2.0,2.309241877256318,77.0,1.0,389000.0
2,50,116,3,3.0,0.0,1984.0,72.0,1.1860649819494584,3.0,2.309241877256318,72.0,1.0,155000.0
2,50,92,6,4.0,0.0,1978.0,71.0,1.1860649819494584,2.0,2.309241877256318,71.0,1.0,155000.0
1,88,624,3,1.0,1.0,2003.0,119.0,1.1860649819494584,3.0,2.309241877256318,102.0,2.0,180000.0
1,164,494,5,0.0,1.0,1995.0,81.0,1.1860649819494584,1.0,2.309241877256318,81.0,1.0,152500.0
1,127,468,6,3.0,0.0,1995.0,91.0,1.1860649819494584,3.0,2.309241877256318,90.0,2.0,157500.0
1,138,462,1,2.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,345000.0
1,138,462,1,0.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,340000.0
1,138,462,1,1.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,335000.0
1,88,238,2,1.0,1.0,1996.0,193.0,1.1860649819494584,2.0,2.309241877256318,164.0,3.0,230000.0
1,20,463,3,1.0,1.0,1991.0,114.0,1.1860649819494584,2.0,2.309241877256318,93.0,1.0,237500.0
1,158,441,2,0.0,0.0,1984.0,61.0,1.1860649819494584,2.0,2.309241877256318,55.0,2.0,185000.0
1,138,462,1,3.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,355000.0
1,138,462,1,1.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,335000.0
1,138,462,1,1.0,1.0,1997.7521777596298,127.0,1.1860649819494584,3.0,2.309241877256318,127.0,4.0,620000.0
19,196,598,4,2.0,1.0,2011.0,81.0,1.1860649819494584,1.0,2.309241877256318,74.0,2.0,120000.0
1,157,592,8,0.0,3.0,2000.0,166.0,1.1860649819494584,3.0,2.309241877256318,166.0,2.0,145000.0
1,131,497,6,5.0,2.0,2009.0,79.0,1.1860649819494584,3.0,2.309241877256318,141.0,2.0,199000.0
1,10,457,1,7.0,1.0,1997.7521777596298,68.0,1.1860649819494584,1.0,2.309241877256318,68.0,1.0,310500.0
1,10,438,7,0.0,0.0,2022.0,66.0,1.1860649819494584,2.68557624083522,2.309241877256318,65.0,2.0,350000.0
1,20,270,7,2.0,2.0,2005.0,268.0,1.1860649819494584,5.0,2.309241877256318,268.0,5.0,980000.0
1,98,455,1,1.0,1.0,1997.7521777596298,57.0,1.1860649819494584,1.0,2.309241877256318,52.0,1.0,197000.0
1,127,468,2,5.0,1.0,2000.0,128.0,1.1860649819494584,3.0,2.309241877256318,109.0,2.0,234900.0
1,10,459,7,4.0,1.0,2020.0,682.0,1.1860649819494584,3.0,2.309241877256318,112.0,2.0,295000.0
1,138,462,1,4.0,1.0,1997.7521777596298,86.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,365000.0
1,138,462,1,4.0,3.0,1997.7521777596298,177.0,1.1860649819494584,4.0,2.309241877256318,177.0,5.0,1165000.0
1,10,457,1,4.0,1.0,1997.7521777596298,54.0,1.1860649819494584,1.0,2.309241877256318,44.0,1.8961387800783436,249500.0
1,127,468,3,5.0,1.0,1981.0,82.0,1.1860649819494584,2.0,2.309241877256318,82.0,1.0,140000.0
1,162,481,3,2.0,2.0,2005.0,140.0,1.1860649819494584,3.0,2.309241877256318,106.0,3.0,237500.0
1,138,479,4,4.0,2.0,1997.7521777596298,113.0,1.1860649819494584,3.0,2.309241877256318,113.0,3.0,507000.0
1,194,580,3,1.0,1.0,1995.0,94.0,1.1860649819494584,2.0,2.309241877256318,81.0,1.0,125000.0
1,138,469,3,0.0,0.0,1997.0,92.0,1.1860649819494584,1.0,2.309241877256318,87.0,2.0,169000.0
1,20,483,3,3.0,1.0,1989.0,136.0,1.1860649819494584,2.0,2.309241877256318,136.0,2.0,245000.0
1,138,479,1,3.0,1.0,1997.7521777596298,59.0,1.1860649819494584,1.0,2.309241877256318,59.0,1.0,335000.0
1,98,281,3,0.0,1.0,2008.0,110.0,1.1860649819494584,2.0,2.309241877256318,110.0,3.0,253000.0
1,10,472,2,4.0,0.0,1989.0,58.0,1.1860649819494584,1.0,2.309241877256318,50.0,1.0,210000.0
1,194,604,6,1.0,1.0,2011.0,165.0,1.1860649819494584,3.0,2.309241877256318,134.0,2.0,110000.0
1,160,667,3,0.0,1.0,2002.0,138.0,1.1860649819494584,3.0,2.309241877256318,171.0,3.0,169000.0
1,138,479,4,5.0,2.0,2023.0,151.0,1.1860649819494584,3.0,2.309241877256318,132.0,3.0,585000.0
1,154,430,3,1.0,1.0,2000.0,156.0,1.1860649819494584,3.0,2.309241877256318,136.0,2.0,224900.0
1,138,489,7,5.0,2.0,2005.0,161.0,1.1860649819494584,3.0,2.309241877256318,123.0,2.0,310000.0
1,127,591,2,1.0,1.0,1992.0,119.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,172000.0
1,138,409,2,3.0,1.0,1992.0,119.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,185000.0
1,142,414,1,3.0,1.0,1985.0,116.0,1.1860649819494584,3.0,2.309241877256318,100.0,2.0,155000.0
1,138,409,2,2.0,1.0,1992.0,147.0,1.1860649819494584,3.0,2.309241877256318,115.0,2.0,245000.0
10,184,566,1,5.0,1.0,1997.7521777596298,101.0,1.1860649819494584,2.0,2.309241877256318,95.0,2.0,630000.0
1,98,473,3,1.0,1.0,2000.0,143.0,1.1860649819494584,3.0,2.309241877256318,115.0,2.0,265000.0
2,51,94,7,9.0,2.0,2007.0,124.0,1.1860649819494584,3.0,2.309241877256318,102.0,2.0,475000.0
1,20,483,2,2.0,1.0,1992.0,87.0,1.1860649819494584,2.0,2.309241877256318,83.0,2.0,195000.0
1,158,461,2,0.0,1.0,2005.0,133.0,1.1860649819494584,3.0,2.309241877256318,112.0,2.0,375000.0
1,10,459,4,5.0,2.0,2021.0,150.0,1.1860649819494584,3.0,2.309241877256318,124.0,3.0,359000.0
1,164,621,7,0.0,1.0,2007.0,115.0,1.1860649819494584,3.0,2.309241877256318,93.0,2.0,180000.0
1,98,455,4,0.0,2.0,1997.7521777596298,90.0,1.1860649819494584,2.0,2.309241877256318,79.0,1.0,280000.0
1,138,451,2,1.0,2.0,1996.0,125.0,1.1860649819494584,3.0,2.309241877256318,115.0,3.0,270000.0
1,138,489,3,3.0,1.0,1999.0,132.0,1.1860649819494584,2.0,2.309241877256318,109.0,2.0,234900.0
1,10,440,4,2.0,2.0,1997.7521777596298,163.0,1.1860649819494584,2.0,2.309241877256318,99.0,3.0,750000.0
1,88,238,5,3.0,1.0,2016.0,113.0,1.1860649819494584,3.0,2.309241877256318,112.0,2.0,280000.0
1,127,371,2,1.0,1.0,1999.0,101.0,1.1860649819494584,2.0,2.309241877256318,89.0,1.0,130000.0
1,138,479,3,5.0,1.0,2002.0,105.0,1.1860649819494584,3.0,2.309241877256318,105.0,2.0,264900.0
1,138,469,6,1.0,0.0,1991.0,101.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,167500.0
1,138,479,1,3.0,1.0,1997.7521777596298,93.0,1.1860649819494584,2.0,2.309241877256318,93.0,2.0,445000.0
1,10,438,2,4.0,1.0,1984.0,144.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,379000.0
1,138,491,1,0.0,1.0,1997.7521777596298,68.0,1.1860649819494584,1.0,2.309241877256318,50.0,2.0,190000.0
1,138,620,2,0.0,1.0,2006.0,94.0,1.1860649819494584,2.0,2.309241877256318,81.0,2.0,215000.0
1,138,489,1,2.0,1.0,2000.0,132.0,1.1860649819494584,3.0,2.309241877256318,132.0,3.0,240000.0
1,98,490,2,5.0,1.0,1995.0,120.0,1.1860649819494584,3.0,2.309241877256318,120.0,3.0,222500.0
1,127,468,3,1.0,1.0,2001.0,172.0,1.1860649819494584,3.0,2.309241877256318,137.0,3.0,279900.0
1,158,441,1,3.0,2.0,1997.7521777596298,150.0,1.1860649819494584,3.0,2.309241877256318,130.0,3.0,375000.0
1,10,458,6,13.0,2.0,2004.0,145.0,1.1860649819494584,4.0,2.309241877256318,145.0,3.0,350000.0
1,138,409,6,3.0,1.0,1987.0,80.0,1.1860649819494584,2.0,2.309241877256318,80.0,1.0,194900.0
1,10,472,3,2.0,0.0,2019.0,46.0,1.1860649819494584,1.0,2.309241877256318,26.0,1.0,205000.0
1,138,451,7,0.0,1.0,1994.0,100.0,1.1860649819494584,2.0,2.309241877256318,86.0,2.0,184999.0
1,10,472,4,7.0,0.0,1997.7521777596298,61.0,1.1860649819494584,1.0,2.309241877256318,61.0,2.0,425000.0
1,127,591,2,3.0,1.0,2015.0,145.0,1.1860649819494584,3.0,2.309241877256318,126.0,4.0,249900.0
1,138,469,3,9.0,1.0,1991.0,101.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,196900.0
1,138,409,3,9.0,0.0,1995.0,36.0,1.1860649819494584,1.0,2.309241877256318,36.0,1.0,175000.0
1,98,473,7,2.0,2.0,1999.0,141.0,1.1860649819494584,3.0,2.309241877256318,141.0,3.0,265000.0
1,20,270,7,2.0,2.0,2005.0,268.0,1.1860649819494584,5.0,2.309241877256318,268.0,5.0,980000.0
1,160,603,7,1.0,1.0,2006.0,100.0,1.1860649819494584,2.0,2.309241877256318,113.0,2.0,135000.0
1,138,500,6,3.0,1.0,2004.0,98.0,1.1860649819494584,3.0,2.309241877256318,98.0,2.0,199900.0
1,10,459,3,7.0,1.0,1986.0,67.0,1.1860649819494584,1.0,2.309241877256318,47.0,1.0,229900.0
1,98,406,3,5.0,0.0,1995.0,116.0,1.1860649819494584,2.0,2.309241877256318,89.0,1.8961387800783436,199000.0
1,131,498,5,1.0,1.0,2023.0,176.0,1.1860649819494584,3.0,2.309241877256318,169.0,3.0,265000.0
19,200,605,1,5.0,0.0,1970.0,82.0,1.1860649819494584,2.0,2.309241877256318,73.0,2.0,22500.0
1,20,270,7,7.0,1.0,2016.0,157.0,1.1860649819494584,3.0,2.309241877256318,139.0,2.0,630000.0
1,138,479,4,0.0,2.0,2008.0,178.0,1.1860649819494584,3.0,2.309241877256318,142.0,3.0,339900.0
1,138,479,2,0.0,1.0,2002.0,72.0,1.1860649819494584,1.0,2.309241877256318,72.0,2.0,159000.0
1,121,478,2,2.0,1.0,1985.0,112.0,1.1860649819494584,1.0,2.309241877256318,80.0,1.0,238500.0
1,20,463,6,5.0,0.0,1989.0,63.0,1.1860649819494584,1.0,2.309241877256318,63.0,1.0,192000.0
1,131,496,2,0.0,2.0,1998.0,141.0,1.1860649819494584,3.0,2.309241877256318,141.0,2.0,159000.0
1,127,371,2,1.0,0.0,1993.0,91.0,1.1860649819494584,3.0,2.309241877256318,90.0,2.0,145000.0
1,10,438,2,1.0,0.0,1970.0,53.0,1.1860649819494584,1.0,2.309241877256318,53.0,1.0,175000.0
1,131,498,5,5.0,1.0,2023.0,176.0,1.1860649819494584,3.0,2.309241877256318,169.0,3.0,255000.0
1,131,498,5,1.0,1.0,2023.0,176.0,1.1860649819494584,3.0,2.309241877256318,169.0,3.0,260000.0
1,138,462,6,5.0,1.0,2002.0,104.0,1.1860649819494584,2.0,2.309241877256318,103.0,2.0,289900.0
1,138,462,3,3.0,1.0,1992.0,117.0,1.1860649819494584,2.0,2.309241877256318,100.0,4.0,255000.0
1,10,458,2,1.0,0.0,1988.0,75.0,1.1860649819494584,3.0,2.309241877256318,75.0,2.0,215000.0
1,98,466,1,1.0,1.0,2007.0,96.0,1.1860649819494584,1.0,2.309241877256318,95.0,1.0,213500.0
1,127,371,1,4.0,1.0,1997.7521777596298,83.0,1.1860649819494584,3.0,2.309241877256318,83.0,2.0,215000.0
1,138,479,6,5.0,1.0,2001.0,118.0,1.1860649819494584,3.0,2.309241877256318,97.0,2.0,229900.0
1,10,459,3,7.0,1.0,1995.0,114.0,1.1860649819494584,4.0,2.309241877256318,102.0,2.0,269000.0
1,138,479,1,0.0,2.0,1997.7521777596298,104.0,1.1860649819494584,2.0,2.309241877256318,104.0,3.0,620000.0
1,20,483,1,0.0,1.0,1984.0,66.0,1.1860649819494584,2.0,2.309241877256318,66.0,1.0,165000.0
